label,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
ম,-33.1,-68.28,-73.27,-66.69,-18.31,-40.65,27.39,108.09,49.57,32.45
ম,-33.19,-62.79,-63.57,-58.92,-14.09,-42.52,45.82,104.43,58.39,35.86
ম,-29.71,-62.93,-65.92,-61.43,-19.84,-36.3,36.41,105.57,59.23,37.25
ম,-31.28,-62.7,-66.63,-59.27,-19.2,-40.04,31.1,97.92,50.26,35.62
ম,-35.17,-65.38,-68.46,-61.72,-20.74,-38.41,33.41,103.81,47.89,32.99
ম,-34.09,-63.45,-66.99,-59.95,-21.64,-37.08,32.22,99.74,49.66,34.6
ম,-26.41,-62.18,-65.24,-58.53,-17.81,-41.14,35.85,105.27,53.84,37.65
ম,-27.07,-63.2,-63.9,-61.49,-22.69,-38.55,43.89,110.03,66.47,38.96
ম,-28.06,-62.48,-63.74,-60.08,-23.98,-38.12,42.37,108.17,59.55,38.47
ম,-29.86,-63.1,-66.22,-58.81,-23.08,-41.5,33.55,101.97,53.38,36.63
ম,-29.55,-62.34,-65.69,-57.36,-24.38,-42.04,33.12,100.62,51.46,36.8
ম,-27.38,-59.2,-63.39,-54.02,-24.23,-42.61,30.78,93.67,52.99,39.51
ম,-30.35,-62.01,-65.79,-56.2,-25.14,-40.95,31.1,96.9,50.82,36.86
ম,-30.4,-61.48,-65.85,-55.15,-24.6,-42.16,28.66,93.28,48.88,36.98
ম,-33.84,-65.37,-68.63,-58.41,-26.38,-40.42,31.45,100.45,47.93,34.8
ম,-33.57,-64.81,-68.84,-58.19,-26.51,-41.22,28.74,96.44,45.94,34.58
ম,-31.55,-62.92,-66.54,-57.12,-27.23,-41.42,31.68,97.34,49.7,36.2
ম,-34.23,-64.98,-68.62,-58.0,-28.06,-40.89,29.72,97.72,47.54,34.72
ম,-34.08,-64.98,-68.54,-58.31,-29.16,-40.49,30.58,98.19,48.03,34.96
ম,-33.91,-64.71,-68.22,-58.12,-27.89,-40.79,30.33,97.96,48.16,34.76
ম,-33.11,-62.88,-66.4,-56.6,-29.4,-41.17,31.51,97.13,51.0,36.57
ম,-38.21,-68.48,-71.94,-60.3,-30.72,-44.92,29.03,101.72,44.93,33.15
ম,-40.5,-70.41,-73.45,-61.58,-32.42,-44.24,28.01,104.36,42.86,31.22
ম,-41.68,-70.78,-74.13,-61.39,-31.35,-44.85,26.85,104.44,42.24,31.32
ম,-34.86,-65.68,-69.32,-56.67,-24.65,-39.61,28.51,97.37,49.76,35.38
ম,-32.64,-65.48,-72.06,-56.4,-7.83,-42.89,23.58,97.03,42.96,35.91
ম,-31.54,-68.17,-72.0,-63.89,-15.56,-39.8,32.6,115.67,49.85,35.17
ম,-33.69,-68.76,-75.43,-58.37,-7.7,-46.1,23.15,108.21,39.33,34.65
ম,-32.04,-65.0,-72.65,-57.28,-12.54,-45.57,23.36,101.27,44.9,35.75
ম,-35.92,-65.54,-73.87,-56.11,-13.82,-46.57,18.49,95.05,39.79,34.81
ম,-37.2,-68.06,-76.09,-56.73,-8.96,-48.32,19.62,106.74,39.67,34.27
ম,-37.61,-62.74,-72.99,-51.7,-7.22,-47.73,14.94,85.48,36.93,35.29
ম,-38.06,-64.92,-74.6,-53.02,-7.96,-49.77,15.35,92.11,37.0,34.96
ম,-39.55,-67.03,-75.01,-55.85,-9.5,-47.8,18.17,105.21,38.83,34.59
ম,-36.64,-59.12,-71.15,-47.73,-4.17,-50.79,11.15,75.54,35.24,35.94
ম,-37.65,-63.94,-73.82,-53.57,-8.16,-46.6,16.78,92.64,39.57,36.08
ম,-40.36,-68.86,-75.2,-58.14,-23.72,-45.9,23.31,106.88,38.64,33.26
ম,-40.76,-68.87,-74.75,-58.58,-30.57,-47.18,24.47,108.73,41.61,32.59
ম,-47.02,-72.56,-76.67,-47.66,-1.14,-45.81,26.89,118.65,30.43,33.7
ম,-44.23,-63.02,-67.98,-61.67,-6.07,-33.38,29.88,94.96,57.13,39.95
ম,-31.28,-67.56,-72.05,-69.36,-17.39,-34.03,29.65,116.7,59.62,33.3
ম,-32.9,-69.88,-72.15,-66.27,-20.68,-35.95,35.66,118.94,52.52,33.13
ম,-27.27,-62.77,-65.93,-58.93,-17.68,-36.87,38.0,108.91,58.19,38.52
ম,-52.3,-78.19,-75.05,-72.57,-20.43,-53.02,75.16,149.08,31.16,22.99
ম,-32.53,-64.96,-72.71,-55.67,-14.73,-47.66,17.08,86.56,41.27,35.0
ম,-37.61,-66.39,-67.9,-58.28,-15.91,-43.53,42.93,102.98,41.36,31.12
ম,-32.47,-61.94,-63.74,-60.95,-23.98,-26.98,50.67,110.39,57.86,38.63
ম,-32.62,-61.78,-65.17,-58.61,-24.08,-26.52,41.87,100.12,53.22,39.39
ম,-34.9,-63.45,-73.35,-50.68,-5.33,-43.26,2.11,60.02,29.62,31.07
ম,-34.03,-64.81,-73.03,-54.03,-9.05,-46.67,11.53,77.76,34.42,32.58
ম,-35.42,-63.32,-71.01,-57.21,-15.18,-43.79,12.83,73.17,38.15,32.44
ম,-32.45,-59.15,-68.75,-52.96,-10.97,-49.82,5.3,64.83,37.4,32.83
ম,-33.09,-62.09,-69.38,-56.69,-16.6,-42.51,15.52,81.25,43.9,34.12
ম,-35.36,-64.75,-71.02,-59.84,-23.56,-40.06,18.92,89.33,45.22,33.51
ম,-33.08,-62.79,-69.33,-56.46,-18.38,-38.66,21.38,89.0,47.29,36.36
ম,-34.11,-60.51,-67.77,-55.17,-20.28,-37.28,19.12,82.9,46.84,36.5
ম,-40.47,-70.1,-74.66,-60.73,-22.38,-33.82,23.42,104.5,39.06,30.97
ম,-36.4,-65.41,-70.09,-57.07,-24.66,-31.44,27.36,98.35,44.8,35.46
ম,-35.9,-63.78,-69.69,-54.05,-21.49,-32.28,22.9,89.61,41.48,35.56
ম,-38.68,-68.84,-73.25,-54.86,-16.33,-30.57,22.2,96.51,37.03,32.54
ম,-32.33,-62.59,-69.35,-52.55,-12.35,-38.02,20.02,88.53,45.76,37.13
ম,-40.95,-70.97,-76.78,-57.75,-17.91,-34.09,17.74,102.77,35.43,31.3
ম,-36.39,-63.37,-70.67,-52.03,-17.23,-35.99,18.83,87.69,42.56,35.91
ম,-33.94,-63.16,-69.52,-53.73,-15.95,-37.18,23.64,94.43,46.88,36.64
ম,-39.91,-68.1,-70.7,-66.46,-21.08,-34.17,34.1,111.66,55.73,32.43
ম,-43.4,-67.56,-68.49,-66.02,-28.89,-24.38,41.04,114.11,58.42,32.82
ম,-43.28,-67.45,-70.68,-63.87,-25.63,-32.23,29.14,102.89,49.28,31.61
ম,-42.42,-66.47,-70.9,-61.98,-27.18,-32.51,24.72,98.05,46.79,31.82
ম,-38.21,-61.53,-65.75,-56.81,-27.59,-31.71,28.5,94.25,51.66,35.65
ম,-43.28,-66.01,-71.01,-61.33,-33.68,-31.76,23.93,95.7,45.31,33.26
ম,-40.64,-68.93,-75.14,-61.64,-14.76,-33.89,21.97,102.66,41.92,31.37
ম,-39.7,-65.89,-73.87,-59.52,-14.35,-46.1,10.97,79.57,36.62,31.35
ম,-33.53,-62.35,-70.46,-56.73,-14.71,-46.0,15.72,80.77,40.16,34.75
ম,-40.77,-66.01,-75.9,-55.85,-12.82,-52.03,0.51,62.01,25.68,28.57
ম,-38.13,-66.02,-72.44,-58.45,-17.14,-42.07,19.2,86.96,38.36,32.71
ম,-41.19,-65.72,-75.21,-54.92,-15.22,-48.61,1.41,62.42,26.21,28.35
ম,-46.55,-69.98,-76.9,-59.09,-23.85,-41.15,11.7,82.93,29.51,28.89
ম,-45.44,-66.88,-75.48,-58.6,-23.66,-39.72,9.34,77.32,30.98,29.91
ল,-41.32,-70.84,25.14,23.42,7.52,-120.68,-4.43,34.9,33.54,34.05
ল,-41.2,-72.29,24.6,23.24,7.31,-121.21,-4.6,34.74,33.24,33.83
ল,-41.85,-71.19,24.67,23.2,7.3,-120.53,-0.89,36.1,34.44,34.71
ল,-41.69,-72.85,24.91,23.6,7.79,-121.4,-2.19,35.38,33.87,34.21
ল,-41.61,-71.74,24.86,23.2,7.32,-120.07,-2.5,35.77,34.12,34.53
ল,-42.01,-71.57,24.65,23.1,7.5,-119.91,-0.13,35.83,34.06,34.55
ল,-41.97,-70.85,25.11,23.52,7.5,-120.35,0.0,35.98,34.53,34.75
ল,-44.37,-69.48,24.72,22.97,7.68,-117.97,8.72,39.45,37.24,36.73
ল,-40.75,-69.72,27.08,24.97,8.6,-119.35,-1.7,34.63,32.92,33.3
ল,-39.05,-70.12,25.87,23.28,7.36,-118.04,-6.34,35.29,33.13,33.51
ল,-40.7,-70.01,25.67,23.5,7.39,-117.86,0.32,36.84,34.6,35.41
ল,-39.28,-67.43,27.37,25.05,8.63,-114.71,-0.86,36.91,34.38,34.58
ল,-39.6,-64.97,26.52,23.76,6.22,-110.59,5.6,42.09,39.1,38.8
ল,-38.59,-67.62,25.07,23.22,7.76,-112.73,-1.55,36.47,33.94,34.16
ল,-37.15,-67.42,24.69,23.08,6.58,-115.59,-5.79,33.42,31.79,34.11
ল,-28.61,-66.62,23.93,21.96,5.6,-111.57,-22.38,28.42,27.38,30.51
ল,-33.44,-64.13,26.34,24.87,9.1,-110.97,-7.77,33.69,32.61,31.68
ল,-34.98,-67.22,25.95,23.98,8.54,-111.67,-5.36,34.31,32.27,28.37
ল,-34.91,-69.53,12.54,12.11,-0.63,-128.9,1.74,38.18,35.38,34.81
ল,-32.72,-78.89,8.27,9.54,-2.62,-123.82,100.88,37.18,35.15,34.73
ল,-18.85,-86.25,15.9,17.5,2.87,-129.24,-121.39,21.05,22.72,26.87
ল,-18.79,-85.2,16.89,17.8,2.69,-125.82,-85.35,22.18,23.56,26.65
ল,-20.66,-86.9,15.48,16.65,1.82,-125.53,-95.4,23.46,24.12,26.82
ল,-17.27,-81.37,24.74,24.4,7.59,-117.36,-37.03,24.33,25.66,28.15
ল,-11.97,-71.62,32.91,30.17,11.99,-111.96,-38.12,19.91,22.36,24.57
ল,-21.46,-77.94,24.9,23.6,6.8,-115.48,-5.74,29.71,29.72,30.06
ল,-21.55,-78.41,25.12,24.34,7.37,-116.26,-8.35,28.61,28.63,29.44
ল,-21.09,-77.99,25.17,24.07,7.19,-116.36,-10.54,28.29,28.46,29.17
ল,-21.88,-79.2,24.2,23.71,7.06,-117.73,-9.45,27.89,28.09,29.06
ল,-21.69,-78.76,24.1,23.52,6.81,-116.98,-10.48,27.95,28.14,29.03
ল,-23.58,-78.8,23.57,22.83,6.29,-116.91,0.14,30.29,29.97,30.17
ল,-23.04,-78.06,24.24,23.64,6.83,-117.04,-5.88,29.02,29.03,29.48
ল,-23.89,-76.54,24.2,23.59,6.6,-116.41,-2.84,29.95,29.75,29.99
ল,-23.71,-77.04,23.72,23.07,6.49,-116.65,-4.44,29.69,29.41,29.71
ল,-23.59,-76.12,24.35,23.72,6.7,-116.49,-5.47,29.46,29.36,29.68
ল,-23.48,-76.64,23.88,23.32,6.68,-116.36,-5.62,29.32,29.18,29.69
ল,-24.25,-77.06,23.88,23.21,6.59,-116.55,-2.83,30.03,29.73,30.04
ল,-24.12,-76.77,23.74,23.13,6.47,-115.92,-3.02,30.11,29.76,29.94
ল,-24.3,-77.16,23.31,22.85,6.16,-115.8,-2.48,29.99,29.7,29.88
ল,-24.39,-77.07,24.05,23.44,6.94,-115.9,-3.08,29.88,29.81,29.99
ল,-24.64,-76.8,23.98,23.35,6.71,-115.41,-0.55,30.5,30.28,30.27
ল,-24.08,-77.09,24.2,23.62,6.89,-115.38,-5.14,30.35,30.01,30.17
ল,-24.77,-77.56,23.88,23.25,6.53,-115.24,-4.49,30.76,30.48,30.3
ল,-24.67,-76.45,24.58,24.06,7.32,-114.54,-7.15,30.44,30.25,30.16
ল,-25.6,-75.45,24.73,24.07,7.09,-113.08,-5.17,31.4,31.09,30.69
ল,-25.77,-77.26,24.05,23.73,7.07,-114.05,-0.87,30.92,30.79,30.44
ল,-26.06,-75.5,24.84,24.07,7.34,-112.64,0.77,32.46,31.86,31.06
ল,-25.62,-74.68,25.57,24.7,7.88,-111.42,0.94,32.38,31.95,31.18
ল,-26.3,-73.99,25.49,24.49,7.82,-111.57,1.35,33.46,32.61,31.64
ল,-26.23,-73.31,25.99,24.99,8.2,-110.51,1.39,33.56,32.96,31.85
ল,-25.97,-73.87,26.02,24.87,8.18,-110.98,4.96,33.43,32.78,31.77
ল,-26.19,-73.55,26.51,25.52,8.82,-111.04,5.55,34.36,33.37,31.88
ল,-26.06,-73.43,26.54,25.74,8.9,-111.24,3.33,33.58,32.97,31.47
ল,-26.59,-73.6,26.36,25.58,8.71,-110.44,5.66,34.47,33.79,32.01
ল,-27.01,-73.06,26.4,25.69,8.8,-111.16,5.82,34.47,33.61,31.94
ল,-26.52,-72.57,27.21,26.29,9.33,-111.05,5.89,34.66,33.95,32.24
ল,-27.08,-73.6,26.11,25.43,8.52,-111.33,6.79,34.12,33.58,32.0
ল,-28.38,-71.97,26.93,25.7,8.96,-111.62,7.5,35.59,34.58,32.64
ল,-27.64,-72.19,26.9,26.06,9.24,-112.08,5.82,34.38,33.86,32.11
ল,-27.64,-71.5,27.02,26.13,9.18,-111.5,5.83,34.87,34.16,32.24
ল,-28.07,-71.37,26.84,25.94,9.07,-111.26,8.59,35.53,34.64,32.64
ল,-25.7,-74.01,26.12,25.56,8.65,-115.12,-1.45,30.97,30.87,30.18
ল,-25.29,-75.81,24.66,24.59,7.66,-117.23,-5.76,28.87,28.88,28.9
ল,-25.46,-74.61,25.07,25.12,8.32,-117.38,-8.23,28.29,28.5,28.75
ল,-25.69,-75.37,24.69,24.63,7.91,-117.15,-6.24,28.71,28.58,28.76
ল,-29.21,-78.0,21.47,21.91,6.01,-119.8,6.6,30.24,29.64,29.46
ল,-30.6,-77.75,20.94,21.48,5.64,-120.23,12.32,31.66,30.65,30.16
ল,-32.13,-77.94,19.68,20.33,4.88,-120.26,17.39,32.6,31.37,30.65
ল,-32.79,-75.51,20.84,21.07,5.68,-117.63,18.54,34.56,33.14,31.78
ল,-33.62,-73.42,20.66,20.95,5.31,-116.59,17.34,35.58,33.85,32.23
ল,-33.78,-72.41,20.87,21.17,5.71,-116.67,15.52,35.65,34.18,32.44
ল,-33.66,-70.05,22.16,21.8,6.31,-115.05,14.31,36.67,34.91,32.94
ল,-33.64,-70.32,21.97,21.88,5.93,-115.64,13.81,36.3,34.66,32.81
ল,-33.55,-70.0,21.95,21.82,6.09,-115.17,13.16,36.45,34.66,32.78
ল,-33.99,-70.05,21.44,21.54,6.05,-115.37,14.64,36.94,34.88,33.02
ল,-33.75,-69.87,21.73,21.63,5.76,-115.21,13.2,36.57,34.75,32.82
ল,-33.27,-69.72,22.12,22.36,6.48,-115.91,12.11,35.51,34.08,32.27
ল,-34.93,-71.14,19.61,19.94,4.69,-116.77,16.27,36.36,34.46,32.76
ল,-34.5,-71.43,19.77,20.1,4.87,-117.45,15.08,35.93,34.14,32.55
ল,-34.39,-71.11,19.65,20.09,4.93,-117.01,15.12,35.95,34.33,32.54
ল,-35.75,-71.48,18.38,18.9,3.95,-117.54,18.76,36.73,34.62,32.91
ল,-35.54,-72.52,17.99,18.75,3.73,-118.6,17.21,35.81,33.86,32.46
ল,-37.56,-71.77,16.57,17.35,2.69,-118.72,25.25,37.81,35.54,33.68
ল,-37.24,-72.04,16.47,17.44,2.66,-118.62,23.54,37.43,35.36,33.44
ল,-36.46,-72.62,16.84,17.79,2.94,-119.19,20.16,36.31,34.53,32.88
ল,-37.4,-71.83,16.63,17.41,2.77,-118.69,23.14,37.53,35.15,33.42
ল,-37.54,-72.04,16.58,17.37,2.69,-118.43,23.87,37.75,35.45,33.62
ল,-37.12,-72.71,16.29,17.26,2.75,-119.26,22.44,37.14,34.66,33.0
ল,-35.97,-69.99,19.33,19.72,4.62,-115.93,17.29,37.98,35.87,33.82
ল,-29.65,-61.62,29.64,28.41,11.38,-107.77,1.04,37.95,36.83,33.81
ল,-30.29,-59.61,30.6,28.94,12.04,-105.85,3.62,40.32,39.04,35.03
ল,-29.16,-60.69,30.42,28.66,11.56,-107.23,0.08,38.09,36.77,33.62
ল,-29.77,-62.16,28.92,27.68,10.89,-108.49,1.14,37.6,36.3,33.59
ল,-29.41,-60.85,30.22,28.64,11.65,-107.14,0.78,38.16,37.17,33.84
ল,-30.64,-60.31,30.0,28.41,11.55,-106.24,3.39,39.96,38.48,34.74
ল,-29.42,-60.19,31.24,29.68,12.62,-106.18,0.38,38.56,37.62,33.94
ল,-26.83,-53.24,37.14,34.31,15.57,-100.45,-0.11,41.21,39.88,34.71
ল,-23.57,-64.18,31.41,30.54,12.57,-113.38,-16.68,28.28,28.94,28.44
ল,-23.95,-60.22,34.34,32.75,14.12,-109.52,-11.8,31.2,31.69,29.86
ল,-22.8,-62.11,32.49,31.43,12.85,-111.82,-17.83,27.72,28.53,28.17
ল,-29.92,-69.12,24.08,24.15,7.71,-116.75,-9.03,30.04,29.72,29.17
ল,-32.74,-68.44,23.37,23.5,7.21,-114.66,-0.6,33.79,32.79,31.22
ল,-34.37,-66.57,24.36,24.05,7.94,-113.02,3.04,35.87,34.77,32.57
ল,-36.23,-64.87,24.45,23.84,8.04,-110.39,9.12,39.56,37.69,34.58
ল,-37.11,-62.55,25.83,24.69,8.84,-106.81,12.43,43.0,40.6,36.47
ল,-34.4,-58.47,30.35,28.33,12.1,-102.07,9.25,44.93,42.49,37.11
ল,-29.84,-58.04,33.9,31.73,14.13,-103.08,0.41,40.77,39.23,34.81
ল,-32.9,-64.95,26.6,25.94,9.24,-112.73,3.46,35.72,34.65,32.47
ল,-33.2,-65.0,26.54,25.66,9.02,-111.94,3.63,36.19,35.16,32.86
ল,-34.57,-63.78,26.83,25.87,9.48,-110.27,7.65,38.85,37.28,34.24
ল,-36.3,-59.57,28.32,26.82,10.14,-104.23,12.06,43.82,41.85,36.95
ল,-36.14,-59.52,28.64,26.97,10.65,-104.28,11.87,43.85,41.72,36.92
ল,-35.95,-59.34,28.84,27.26,11.08,-103.85,11.72,44.26,42.13,37.05
ল,-28.81,-57.45,34.38,32.28,14.34,-105.21,-2.12,37.53,36.97,33.39
ল,-27.69,-58.66,33.89,32.16,13.95,-107.47,-5.46,34.76,34.69,31.85
ল,-28.02,-61.77,30.91,29.86,12.13,-110.76,-6.64,32.34,32.32,30.48
ল,-27.12,-62.53,30.7,29.66,11.71,-112.65,-10.09,30.42,30.66,29.53
ল,-29.37,-66.1,26.7,26.51,9.48,-116.27,-8.35,29.81,29.8,29.16
ল,-29.27,-66.59,26.5,26.48,9.6,-116.57,-9.54,29.13,29.34,29.0
ল,-34.8,-64.58,25.45,24.78,8.41,-112.05,5.86,37.41,35.91,33.26
ল,-35.35,-55.08,31.48,29.15,12.81,-101.05,11.1,46.82,44.23,38.33
ল,-34.95,-55.95,31.45,29.26,12.81,-101.76,9.72,45.69,43.32,37.77
ল,-34.49,-56.3,31.06,28.95,12.5,-102.08,9.31,45.17,42.88,37.39
ল,-34.05,-55.89,31.73,29.58,12.88,-101.98,8.04,44.81,42.67,37.29
ল,-33.91,-56.44,31.77,29.64,12.84,-102.34,7.73,44.27,42.17,37.0
ল,-32.03,-60.12,29.99,28.51,11.47,-107.67,2.65,38.64,37.36,33.94
ল,-31.93,-60.0,30.26,28.74,11.38,-107.63,2.21,38.77,37.51,34.01
ল,-31.46,-61.84,28.99,27.73,10.77,-109.74,0.09,36.26,35.34,32.77
ল,-31.32,-61.9,28.91,27.81,10.88,-110.14,-0.38,36.19,35.34,32.7
ল,-31.42,-61.43,29.19,28.15,11.18,-109.41,0.74,36.7,35.78,32.93
ল,-31.31,-62.94,28.48,27.44,10.35,-111.58,-1.44,34.94,34.15,31.96
ল,-30.6,-63.8,27.77,26.9,9.97,-112.91,-3.95,33.17,32.65,31.12
ল,-30.68,-64.02,27.56,26.93,10.1,-113.44,-4.12,32.97,32.61,30.92
ল,-31.56,-65.24,26.09,25.77,9.0,-114.4,-2.22,33.35,32.71,31.18
ল,-33.57,-66.89,23.66,23.69,7.54,-114.89,1.78,34.08,33.26,31.48
ল,-33.91,-65.21,24.84,24.52,8.19,-113.88,2.68,35.51,34.3,32.22
ল,-38.74,-69.06,19.61,19.94,5.0,-116.91,15.4,37.58,35.46,33.43
ল,-41.82,-71.99,15.19,16.32,1.76,-120.54,25.58,37.38,35.07,33.41
ল,-40.04,-70.78,17.2,17.94,3.23,-119.55,18.25,36.91,34.83,33.04
ল,-43.37,-78.18,14.73,15.84,1.27,-122.92,24.25,35.09,33.41,32.39
ল,-34.76,-80.48,16.79,18.0,2.54,-130.74,-36.84,27.8,28.31,28.97
ল,-36.5,-78.7,18.54,19.13,3.47,-127.45,-8.58,31.55,31.29,30.94
ল,-33.75,-78.25,18.68,19.21,3.39,-134.16,-4.76,33.26,32.31,31.69
ল,-31.52,-71.41,25.93,25.26,8.29,-123.46,-4.9,34.92,34.74,33.11
ল,-33.75,-72.21,23.18,22.92,6.53,-122.26,2.75,35.78,34.92,33.11
ল,-34.36,-71.76,23.28,22.82,6.6,-122.23,4.43,36.51,35.46,33.63
ল,-34.15,-71.69,23.49,23.17,7.06,-122.01,4.03,36.0,35.28,33.46
ল,-33.7,-72.02,23.01,22.82,6.48,-121.55,2.31,35.61,34.69,32.94
ল,-34.29,-71.51,23.43,23.13,6.85,-120.98,4.3,36.44,35.39,33.7
ল,-31.31,-74.23,22.37,22.66,6.43,-124.09,-6.23,31.65,31.37,30.62
ল,-26.28,-77.43,19.43,20.96,4.78,-130.83,-33.18,23.82,24.37,26.01
ল,-24.96,-80.25,15.5,18.03,2.66,-135.49,-55.88,20.68,21.42,23.96
ল,-27.75,-83.97,11.74,15.08,0.26,-139.24,-63.67,22.06,22.2,24.46
ল,-30.68,-85.03,11.49,14.5,0.08,-138.21,-37.73,24.67,24.43,25.95
ল,-34.29,-82.26,13.41,15.89,1.11,-134.1,-1.14,28.73,27.9,28.43
ল,-36.66,-81.3,13.25,15.28,0.81,-132.12,11.4,31.23,30.02,29.99
ল,-37.65,-76.56,17.06,18.0,2.94,-127.31,14.92,35.4,33.94,32.64
ল,-40.98,-71.79,18.36,18.43,3.66,-121.69,24.66,41.3,38.78,36.07
ল,-38.07,-64.45,26.74,25.19,9.24,-111.87,12.24,43.86,41.76,37.55
ল,-35.12,-61.92,30.9,28.92,12.32,-109.48,6.82,43.29,41.85,37.13
ল,-31.2,-63.04,32.36,30.45,13.12,-111.4,-1.84,38.34,37.8,34.49
ল,-32.08,-70.45,24.94,24.75,8.0,-121.19,-4.56,32.45,32.22,31.08
ল,-34.99,-73.17,21.24,21.72,5.89,-123.7,-0.05,32.87,32.26,31.2
ল,-38.7,-74.05,17.74,18.8,3.52,-125.78,9.13,34.53,33.13,31.98
ল,-40.34,-73.42,16.81,17.84,2.9,-125.38,14.06,35.79,34.15,32.89
ল,-40.89,-72.95,16.83,17.59,2.75,-124.63,15.34,36.67,34.92,33.44
ল,-42.53,-71.19,17.06,17.96,3.25,-122.3,20.23,39.35,37.19,34.9
ল,-43.73,-66.77,19.79,19.56,4.83,-117.24,21.21,43.0,40.57,37.22
ল,-41.98,-68.76,20.29,19.9,5.15,-116.7,26.84,43.65,41.01,37.42
ল,-38.27,-82.15,16.84,17.83,2.92,-116.38,-41.19,36.24,34.67,33.09
ল,-39.46,-78.32,17.44,18.34,3.65,-116.27,20.68,38.16,36.2,34.17
ল,-41.33,-71.41,17.66,18.37,3.39,-116.07,29.08,40.53,37.97,35.28
ল,-41.26,-70.28,17.56,18.16,3.58,-115.72,27.61,40.17,37.84,35.27
ল,-42.48,-67.82,16.41,17.26,2.89,-117.28,32.55,40.35,37.73,35.22
ল,-37.42,-64.67,22.3,22.29,6.33,-113.47,15.32,38.89,37.02,34.43
ল,-37.85,-65.07,21.28,21.49,5.91,-114.99,15.54,38.08,36.55,34.15
ল,-36.24,-70.71,16.96,18.46,3.06,-122.8,9.46,32.2,30.9,30.46
ল,-36.13,-71.28,16.76,18.34,3.31,-122.94,9.69,31.92,30.73,30.33
ল,-36.94,-69.15,17.85,19.2,3.87,-121.08,11.22,33.44,32.08,31.35
ল,-36.93,-69.43,17.56,19.04,3.74,-121.4,7.02,33.3,31.86,31.15
ল,-37.38,-69.75,17.15,18.61,3.45,-121.81,7.52,33.31,31.96,31.1
ল,-37.37,-69.81,17.06,18.76,3.73,-121.75,7.61,33.27,31.95,31.11
ল,-38.2,-68.39,17.69,18.9,3.89,-119.38,9.26,34.79,33.19,31.95
ল,-38.23,-67.23,17.76,19.0,3.78,-119.28,8.02,34.8,33.5,32.09
ল,-38.52,-66.92,17.72,18.93,4.0,-119.3,7.19,34.84,33.25,32.11
ল,-41.11,-64.17,17.79,18.7,3.57,-115.99,13.96,39.21,36.6,34.53
ল,-39.62,-65.4,18.0,18.88,3.64,-117.55,8.74,36.6,34.62,32.98
ল,-39.51,-65.12,18.14,19.12,4.04,-117.24,9.3,36.8,35.04,33.18
ল,-37.38,-66.76,19.52,20.24,4.94,-119.13,5.45,35.2,33.48,32.16
ল,-32.3,-73.89,19.83,21.45,5.39,-125.05,-3.0,28.16,28.92,29.12
ল,-30.09,-80.16,13.06,16.65,1.94,-134.0,-22.37,22.38,22.89,24.98
ল,-32.67,-81.98,10.82,14.93,0.64,-134.87,-9.64,23.89,23.79,25.48
ল,-34.55,-82.09,9.28,13.39,-0.51,-135.58,0.81,24.69,24.51,25.91
ল,-37.18,-82.16,6.9,11.2,-2.29,-137.37,15.09,26.48,25.39,26.6
ল,-39.62,-78.36,8.01,11.75,-1.8,-134.92,26.1,30.66,28.87,29.13
ল,-41.99,-75.34,9.41,12.42,-1.13,-131.2,30.73,33.87,31.64,31.27
ল,-44.85,-69.78,11.88,14.05,0.16,-124.04,32.02,39.24,36.53,34.63
ল,-45.37,-65.24,14.87,16.18,2.19,-118.61,29.67,42.58,39.69,36.76
ল,-40.82,-61.07,22.19,22.37,6.96,-112.29,18.04,42.45,40.45,36.72
ল,-35.54,-56.47,28.98,27.98,11.38,-106.84,8.59,41.73,40.64,36.35
ল,-32.21,-52.67,34.13,32.52,14.99,-102.87,4.9,42.04,41.37,36.18
ল,-28.32,-47.25,39.86,37.29,18.59,-98.92,0.24,42.26,42.36,36.08
ল,-24.46,-43.37,43.89,40.74,21.31,-95.85,-4.18,42.53,42.83,35.56
ল,-20.34,-42.6,46.75,43.54,22.98,-97.15,-9.47,37.6,39.0,32.9
ল,-18.84,-45.0,44.83,42.39,21.77,-101.49,-14.14,31.04,33.38,30.13
ল,-25.91,-57.02,31.22,30.95,12.93,-112.21,-12.58,29.08,30.34,29.43
ল,-34.8,-66.65,18.83,20.61,4.95,-120.8,-1.31,31.55,30.75,30.25
ল,-38.12,-69.31,14.54,16.9,1.84,-124.13,4.54,32.46,31.14,30.59
ল,-41.17,-70.3,11.38,14.13,0.1,-126.35,12.37,33.99,32.15,31.52
ল,-44.53,-70.76,8.72,11.8,-1.71,-127.04,21.52,36.18,33.48,32.49
ল,-45.03,-67.84,10.79,13.16,-0.48,-123.67,20.78,38.14,35.48,33.85
ল,-46.25,-65.14,12.15,14.1,0.35,-119.46,22.12,40.71,37.78,35.46
ল,-47.03,-64.41,11.89,13.75,0.13,-118.63,23.93,42.06,38.77,36.14
ল,-46.25,-61.46,15.11,16.23,2.1,-113.59,22.49,44.1,40.97,37.57
ল,-43.43,-57.39,20.26,20.32,5.47,-107.75,16.72,45.15,42.56,38.37
ল,-38.4,-61.16,19.43,20.52,5.17,-113.91,5.59,36.7,35.4,33.6
ল,-35.06,-61.07,18.37,19.57,3.57,-115.02,-7.71,31.73,30.93,30.46
ল,-32.64,-68.41,15.91,18.46,2.81,-121.5,-16.68,26.84,26.71,27.69
